0	13	True
0	21	True
0	31	True
0	42	True
0	186	True
0	240	True
0	281	True
0	311	True
0	399	True
0	422	True
0	445	True
0	487	True
0	488	True
0	498	True
0	524	True
0	557	True
0	571	True
0	580	True
0	583	True
0	584	True
0	605	True
0	642	True
0	643	True
0	653	True
0	712	True
0	713	True
0	720	True
0	737	True
0	738	True
0	790	True
0	803	True
0	806	True
0	817	True
0	822	True
0	827	True
0	880	True
0	883	True
0	905	True
0	906	True
0	950	True
0	997	True
0	1010	True
0	1028	True
0	1053	True
0	1054	True
0	1073	True
0	1135	True
0	1144	True
0	1173	True
0	1175	True
0	1196	True
0	1199	True
0	1200	True
0	1212	True
0	1217	True
0	1250	True
0	1255	True
0	1287	True
0	1290	True
0	1298	True
0	1304	True
0	1305	True
0	1314	True
0	1317	True
0	1321	True
0	1329	True
0	1341	True
0	1344	True
0	1348	True
0	1349	True
0	1350	True
0	1366	True
0	1393	True
0	1434	True
0	1460	True
0	1469	True
0	1498	True
0	1502	True
0	1503	True
0	1509	True
0	1530	True
0	1553	True
0	1556	True
0	1557	True
0	1558	True
0	1559	True
0	1560	True
0	1562	True
0	1563	True
0	1564	True
0	1570	True
0	1571	True
0	1574	True
0	1586	True
0	1589	True
0	1602	True
0	1610	True
0	1612	True
0	1617	True
0	1619	True
0	1625	True
0	1632	True
0	1637	True
0	1638	True
0	1639	True
0	1654	True
0	1689	True
0	1690	True
0	1691	True
0	1692	True
0	1696	True
0	1746	True
0	1748	True
0	1752	True
0	1754	True
0	1811	True
0	1835	True
0	1861	True
0	1862	True
0	1909	True
0	1940	True
0	1943	True
0	2059	True
0	2117	True
0	2122	True
0	2131	True
0	2143	True
0	2195	True
0	2229	True
0	2233	True
0	2248	True
0	2292	True
0	2301	True
0	2324	True
0	2336	True
0	2340	True
0	2342	True
0	2346	True
0	2353	True
0	2366	True
0	2368	True
0	2374	True
0	2378	True
0	2380	True
0	2396	True
0	2401	True
0	2402	True
0	2426	True
0	2427	True
0	2433	True
0	2469	True
0	2479	True
0	2492	True
0	2524	True
0	2525	True
0	2570	True
0	2572	True
0	2606	True
0	2610	True
0	2639	True
0	2655	True
0	2657	True
0	2666	True
0	2681	True
0	2695	True
0	2702	True
1	950	True
1	2057	True
1	2149	True
2	4	True
2	5	True
2	9	True
2	113	True
2	116	True
2	118	True
2	126	True
2	167	True
2	172	True
2	368	True
2	414	True
2	421	True
2	424	True
2	427	True
2	432	True
2	434	True
2	525	True
2	541	True
2	650	True
2	667	True
2	705	True
2	846	True
2	977	True
2	1033	True
2	1178	True
2	1185	True
2	1398	True
2	1851	True
2	1901	True
2	1933	True
2	1973	True
2	1993	True
2	1994	True
2	2002	True
2	2032	True
2	2090	True
2	2137	True
2	2203	True
2	2209	True
2	2212	True
2	2244	True
2	2317	True
3	116	True
3	122	True
3	301	True
3	413	True
3	420	True
3	427	True
3	432	True
3	477	True
3	478	True
3	525	True
3	541	True
3	774	True
3	1077	True
3	1169	True
3	1211	True
3	1398	True
3	2065	True
4	334	True
4	541	True
4	846	True
4	2137	True
5	262	True
5	541	True
5	1400	True
7	514	True
7	2206	True
8	598	True
8	1237	True
8	2544	True
9	1322	True
10	666	True
11	12	True
11	837	True
11	1915	True
11	2112	True
12	837	True
12	1915	True
12	2005	True
13	111	True
13	121	True
13	123	True
13	207	True
13	240	True
13	301	True
13	326	True
13	350	True
13	431	True
13	502	True
13	524	True
13	706	True
13	830	True
13	940	True
13	1020	True
13	1109	True
13	1127	True
13	1321	True
13	1361	True
13	1362	True
13	1391	True
13	1640	True
13	1901	True
13	1965	True
13	2095	True
13	2117	True
13	2127	True
14	15	True
14	494	True
14	1942	True
14	1971	True
14	2145	True
14	2561	True
14	2583	True
15	104	True
15	106	True
15	238	True
15	243	True
15	246	True
15	420	True
15	457	True
15	494	True
15	508	True
15	563	True
15	602	True
15	668	True
15	727	True
15	860	True
15	1004	True
15	1107	True
15	1247	True
15	1278	True
15	1395	True
15	1396	True
15	1477	True
15	1567	True
15	1695	True
15	1785	True
15	1795	True
15	1851	True
15	1952	True
15	1971	True
15	1978	True
15	2055	True
15	2080	True
15	2136	True
15	2181	True
15	2219	True
15	2257	True
15	2276	True
15	2319	True
15	2384	True
15	2545	True
15	2583	True
15	2595	True
16	42	True
16	57	True
16	80	True
16	531	True
16	1001	True
16	1214	True
16	2016	True
16	2099	True
17	80	True
17	332	True
17	418	True
18	17	True
18	80	True
18	332	True
18	418	True
18	1001	True
19	80	True
19	844	True
19	2624	True
20	22	True
20	1920	True
20	1970	True
20	2403	True
20	2682	True
21	22	True
21	2018	True
22	2682	True
23	22	True
23	2018	True
23	2079	True
24	183	True
24	1457	True
24	2706	True
25	902	True
25	1060	True
25	1916	True
25	1993	True
26	109	True
26	560	True
26	658	True
26	1916	True
26	1944	True
27	151	True
27	152	True
27	312	True
27	339	True
27	393	True
27	453	True
27	454	True
27	639	True
27	711	True
27	824	True
27	825	True
27	854	True
27	881	True
27	936	True
27	1099	True
27	1179	True
27	1298	True
27	1338	True
27	1480	True
27	1512	True
27	1527	True
27	1529	True
27	1598	True
27	1693	True
27	1922	True
27	2041	True
27	2260	True
27	2293	True
27	2343	True
27	2385	True
27	2544	True
27	2547	True
28	162	True
28	164	True
28	358	True
28	369	True
28	370	True
28	371	True
28	389	True
28	544	True
28	608	True
28	739	True
28	786	True
28	814	True
28	820	True
28	841	True
28	852	True
28	972	True
28	1047	True
28	1097	True
28	1109	True
28	1128	True
28	1156	True
28	1159	True
28	1160	True
28	1268	True
28	1389	True
28	1395	True
28	1397	True
28	1477	True
28	1529	True
28	1544	True
28	1669	True
28	1758	True
28	1761	True
28	1859	True
28	1875	True
28	1889	True
28	1890	True
28	1892	True
28	1893	True
28	1894	True
28	1895	True
28	1908	True
28	1917	True
28	1966	True
28	1996	True
28	2040	True
28	2078	True
28	2089	True
28	2135	True
28	2138	True
28	2145	True
28	2147	True
28	2153	True
28	2177	True
28	2182	True
28	2198	True
28	2222	True
28	2246	True
28	2258	True
28	2357	True
28	2391	True
28	2416	True
28	2485	True
28	2490	True
28	2491	True
28	2516	True
28	2518	True
28	2545	True
28	2548	True
28	2562	True
28	2563	True
28	2591	True
28	2621	True
28	2693	True
30	92	True
30	262	True
30	1203	True
30	1449	True
30	1514	True
30	1517	True
30	1921	True
30	1991	True
30	2046	True
30	2096	True
30	2134	True
30	2158	True
30	2191	True
30	2227	True
30	2250	True
30	2673	True
31	32	True
31	542	True
31	571	True
31	737	True
31	817	True
31	1083	True
31	1570	True
31	1753	True
31	1811	True
31	1943	True
31	2469	True
31	2525	True
31	2532	True
31	2570	True
31	2639	True
32	542	True
33	620	True
33	1831	True
33	2161	True
33	2176	True
33	2541	True
34	504	True
35	2150	True
36	2049	True
36	2065	True
37	61	True
37	998	True
38	59	True
39	37	True
39	61	True
39	2024	True
39	2099	True
40	37	True
40	2647	True
40	2659	True
40	2660	True
41	42	True
41	930	True
41	2075	True
41	2301	True
42	35	True
42	810	True
42	891	True
42	1316	True
42	2099	True
42	2211	True
42	2642	True
42	2645	True
43	60	True
43	530	True
43	760	True
43	807	True
43	891	True
43	1127	True
43	1214	True
43	1374	True
43	2624	True
43	2660	True
44	74	True
44	158	True
44	612	True
44	1003	True
44	1090	True
44	1918	True
44	2050	True
44	2062	True
44	2063	True
45	141	True
45	534	True
45	1918	True
45	2281	True
45	2476	True
46	202	True
46	549	True
46	766	True
46	1089	True
46	2022	True
46	2132	True
46	2412	True
47	151	True
47	152	True
47	312	True
47	373	True
47	393	True
47	612	True
47	613	True
47	614	True
47	615	True
47	702	True
47	755	True
47	1034	True
47	1036	True
47	1078	True
47	1224	True
47	1592	True
47	1598	True
47	1599	True
47	1906	True
47	1911	True
47	2000	True
47	2020	True
47	2050	True
47	2076	True
47	2151	True
47	2200	True
47	2227	True
47	2252	True
47	2330	True
47	2651	True
48	90	True
48	109	True
48	442	True
48	670	True
48	710	True
48	899	True
48	918	True
48	1119	True
48	1135	True
48	1198	True
48	1384	True
48	1406	True
48	1946	True
48	2174	True
48	2186	True
48	2217	True
48	2235	True
48	2590	True
49	398	True
49	638	True
49	1198	True
49	1221	True
49	1492	True
49	1961	True
49	2008	True
49	2039	True
49	2077	True
49	2186	True
49	2273	True
49	2294	True
49	2590	True
50	884	True
50	1253	True
50	1265	True
50	1335	True
50	1442	True
50	1579	True
50	1813	True
50	1815	True
50	1816	True
50	1843	True
50	2162	True
50	2421	True
50	2425	True
50	2481	True
50	2517	True
50	2554	True
50	2584	True
51	2232	True
52	50	True
52	567	True
52	884	True
52	1209	True
52	1253	True
52	1267	True
52	1442	True
52	1576	True
52	1577	True
52	1578	True
52	1579	True
52	1591	True
52	1677	True
52	1680	True
52	1815	True
52	1816	True
52	1843	True
52	1854	True
52	1980	True
52	2119	True
52	2162	True
52	2280	True
52	2421	True
52	2425	True
52	2481	True
52	2507	True
52	2517	True
52	2518	True
53	55	True
53	1399	True
53	2042	True
53	2245	True
54	53	True
54	55	True
54	102	True
54	106	True
54	885	True
54	1107	True
54	1301	True
54	1399	True
54	1495	True
54	2040	True
54	2042	True
54	2119	True
54	2140	True
54	2205	True
54	2257	True
54	2286	True
54	2519	True
55	53	True
55	885	True
55	1301	True
55	1399	True
55	2140	True
56	233	True
56	751	True
56	1444	True
56	2255	True
57	481	True
57	1299	True
57	2023	True
58	96	True
58	282	True
58	456	True
58	810	True
58	1244	True
58	1445	True
59	810	True
59	929	True
59	930	True
59	1238	True
60	37	True
60	39	True
60	61	True
60	999	True
60	1995	True
61	743	True
61	929	True
61	930	True
61	931	True
62	37	True
62	787	True
62	788	True
62	908	True
62	930	True
62	931	True
62	1496	True
62	2611	True
63	100	True
63	1002	True
63	1003	True
63	1334	True
63	2070	True
64	65	True
64	100	True
64	915	True
64	1002	True
64	1003	True
64	1043	True
64	1112	True
64	1372	True
64	1376	True
64	1466	True
64	1531	True
64	1704	True
64	2012	True
64	2325	True
64	2454	True
65	64	True
65	100	True
65	915	True
65	1002	True
65	1376	True
65	1466	True
65	1531	True
65	1704	True
66	711	True
66	828	True
66	1120	True
66	1269	True
66	1906	True
67	138	True
67	140	True
67	156	True
67	499	True
67	613	True
67	718	True
67	1158	True
67	1331	True
67	1464	True
67	2004	True
67	2076	True
67	2236	True
67	2243	True
67	2600	True
67	2653	True
68	185	True
68	515	True
68	533	True
68	553	True
68	740	True
68	971	True
68	1069	True
68	1120	True
68	1401	True
68	1472	True
68	1769	True
68	2166	True
68	2313	True
68	2351	True
68	2417	True
68	2487	True
68	2509	True
69	1119	True
69	1898	True
69	1939	True
69	2141	True
69	2434	True
69	2497	True
70	1119	True
70	1120	True
70	2497	True
70	2642	True
70	2645	True
71	157	True
71	289	True
71	370	True
71	381	True
71	382	True
71	390	True
71	409	True
71	468	True
71	483	True
71	501	True
71	507	True
71	509	True
71	602	True
71	608	True
71	637	True
71	688	True
71	752	True
71	804	True
71	806	True
71	814	True
71	841	True
71	847	True
71	874	True
71	887	True
71	963	True
71	1012	True
71	1097	True
71	1165	True
71	1440	True
71	1446	True
71	1479	True
71	1485	True
71	1698	True
71	1770	True
71	1885	True
71	1889	True
71	1893	True
71	1909	True
71	1940	True
71	1985	True
71	2007	True
71	2044	True
71	2055	True
71	2061	True
71	2116	True
71	2298	True
71	2308	True
71	2318	True
71	2357	True
71	2361	True
71	2428	True
71	2429	True
71	2431	True
71	2485	True
71	2491	True
71	2502	True
71	2586	True
71	2599	True
71	2615	True
71	2693	True
71	2700	True
72	77	True
72	131	True
72	181	True
72	184	True
72	344	True
72	382	True
72	533	True
72	534	True
72	584	True
72	609	True
72	695	True
72	696	True
72	715	True
72	733	True
72	912	True
72	1120	True
72	1151	True
72	1203	True
72	1303	True
72	1314	True
72	1388	True
72	1693	True
72	1925	True
72	1998	True
72	1999	True
72	2019	True
72	2133	True
72	2164	True
72	2301	True
72	2355	True
72	2476	True
72	2648	True
73	344	True
73	349	True
73	715	True
73	1515	True
73	1998	True
73	2281	True
73	2355	True
74	44	True
74	715	True
74	1180	True
74	1328	True
74	1506	True
74	1900	True
74	1939	True
74	2141	True
74	2304	True
75	711	True
75	2141	True
76	74	True
76	77	True
76	1120	True
76	1646	True
76	2304	True
77	1898	True
78	74	True
78	515	True
78	536	True
78	1898	True
78	2081	True
78	2434	True
79	453	True
79	454	True
79	471	True
79	874	True
79	1367	True
79	1406	True
79	1419	True
79	1877	True
79	1937	True
79	1946	True
79	2087	True
79	2128	True
80	42	True
80	1214	True
80	1374	True
80	2624	True
81	99	True
82	1974	True
82	2155	True
82	2221	True
83	417	True
83	586	True
83	916	True
83	1443	True
83	1508	True
83	2086	True
83	2095	True
84	33	True
84	83	True
84	210	True
84	243	True
84	475	True
84	504	True
84	520	True
84	586	True
84	739	True
84	741	True
84	961	True
84	969	True
84	970	True
84	1043	True
84	1079	True
84	1122	True
84	1362	True
84	1388	True
84	1437	True
84	1444	True
84	1470	True
84	1798	True
84	1848	True
84	1891	True
84	1938	True
84	1939	True
84	1954	True
84	2055	True
84	2062	True
84	2077	True
84	2118	True
84	2145	True
84	2505	True
84	2506	True
84	2541	True
84	2560	True
84	2561	True
84	2627	True
85	33	True
85	476	True
85	509	True
85	586	True
85	685	True
85	690	True
85	872	True
85	952	True
85	1271	True
85	1437	True
85	1850	True
85	1951	True
85	2264	True
85	2558	True
85	2561	True
85	2588	True
86	1919	True
87	4	True
87	27	True
87	111	True
87	113	True
87	117	True
87	118	True
87	120	True
87	121	True
87	122	True
87	260	True
87	261	True
87	420	True
87	421	True
87	514	True
87	977	True
87	1010	True
87	1122	True
87	1160	True
87	1185	True
87	1355	True
87	1669	True
87	1675	True
87	1859	True
87	1901	True
87	1908	True
87	1920	True
87	2128	True
87	2177	True
87	2238	True
87	2357	True
87	2413	True
87	2416	True
88	6	True
89	9	True
89	151	True
89	182	True
89	1030	True
89	1031	True
89	1459	True
89	1486	True
89	1989	True
89	2334	True
90	94	True
90	312	True
90	1471	True
90	1592	True
91	6	True
91	222	True
91	228	True
91	388	True
91	577	True
91	735	True
91	785	True
91	901	True
91	1098	True
91	1900	True
91	1904	True
91	2043	True
91	2111	True
91	2652	True
92	1921	True
93	170	True
95	1003	True
95	1119	True
95	1961	True
95	2039	True
95	2235	True
95	2273	True
96	97	True
96	98	True
96	412	True
96	1514	True
96	2250	True
97	98	True
97	412	True
97	1327	True
97	1431	True
97	2250	True
97	2263	True
97	2383	True
98	97	True
98	1431	True
98	2250	True
99	97	True
99	98	True
99	2250	True
100	63	True
100	64	True
100	796	True
100	927	True
100	1002	True
100	1041	True
100	1409	True
100	1466	True
100	1478	True
100	1531	True
100	1984	True
101	1012	True
101	1014	True
101	1015	True
101	1049	True
101	2618	True
102	53	True
102	54	True
102	778	True
102	885	True
102	1045	True
102	1301	True
102	1399	True
102	1883	True
102	2040	True
102	2140	True
102	2205	True
102	2245	True
102	2257	True
102	2286	True
102	2518	True
103	1980	True
103	2350	True
103	2423	True
104	15	True
104	969	True
104	1247	True
104	2384	True
105	481	True
105	787	True
105	1299	True
105	1907	True
105	2201	True
106	15	True
106	2080	True
107	1081	True
107	1526	True
107	1594	True
107	1922	True
108	181	True
108	733	True
108	828	True
108	1922	True
108	2000	True
108	2039	True
108	2075	True
108	2150	True
109	229	True
109	406	True
109	442	True
109	1432	True
109	2035	True
110	1780	True
110	1787	True
110	2506	True
110	2691	True
110	2692	True
111	29	True
111	112	True
111	113	True
111	121	True
111	122	True
111	1185	True
111	2006	True
111	2028	True
111	2413	True
112	1361	True
113	2317	True
114	5	True
114	336	True
114	413	True
114	876	True
114	1020	True
114	2015	True
114	2090	True
114	2128	True
115	165	True
115	334	True
115	1126	True
115	2002	True
115	2154	True
115	2413	True
117	71	True
117	209	True
117	258	True
117	409	True
117	1450	True
117	1985	True
117	2254	True
117	2562	True
118	427	True
118	667	True
118	801	True
118	1901	True
118	2254	True
118	2637	True
119	172	True
119	189	True
119	434	True
119	525	True
119	865	True
119	957	True
119	958	True
119	1122	True
119	1152	True
119	1225	True
119	2047	True
120	2254	True
121	4	True
121	9	True
121	29	True
121	111	True
121	113	True
121	114	True
121	117	True
121	120	True
121	122	True
121	123	True
121	126	True
121	127	True
121	165	True
121	207	True
121	240	True
121	247	True
121	262	True
121	298	True
121	334	True
121	336	True
121	375	True
121	413	True
121	414	True
121	420	True
121	424	True
121	432	True
121	434	True
121	507	True
121	525	True
121	650	True
121	667	True
121	846	True
121	977	True
121	1020	True
121	1086	True
121	1109	True
121	1185	True
121	1194	True
121	1236	True
121	1276	True
121	1354	True
121	1361	True
121	1362	True
121	1408	True
121	1450	True
121	1640	True
121	1670	True
121	1671	True
121	1675	True
121	1782	True
121	1851	True
121	1933	True
121	1986	True
121	2002	True
121	2006	True
121	2015	True
121	2028	True
121	2032	True
121	2047	True
121	2069	True
121	2090	True
121	2092	True
121	2095	True
121	2121	True
121	2123	True
121	2127	True
121	2177	True
121	2199	True
121	2203	True
121	2238	True
121	2275	True
121	2289	True
121	2344	True
121	2382	True
121	2386	True
121	2413	True
122	113	True
122	117	True
122	118	True
122	123	True
122	127	True
122	135	True
122	262	True
122	368	True
122	409	True
122	420	True
122	430	True
122	525	True
122	851	True
122	868	True
122	881	True
122	977	True
122	1077	True
122	1160	True
122	1400	True
122	1450	True
122	1669	True
122	1986	True
122	1994	True
122	2059	True
122	2169	True
122	2317	True
122	2416	True
122	2619	True
123	127	True
123	2244	True
124	876	True
124	1251	True
124	1901	True
124	2128	True
124	2177	True
124	2289	True
126	114	True
126	127	True
126	1020	True
127	114	True
127	427	True
127	1400	True
128	206	True
128	818	True
128	2295	True
128	2410	True
129	740	True
129	1264	True
129	2158	True
129	2166	True
130	343	True
130	2053	True
130	2227	True
130	2261	True
131	72	True
131	344	True
131	584	True
131	733	True
131	1203	True
131	1480	True
131	2019	True
131	2174	True
131	2601	True
131	2608	True
131	2631	True
131	2648	True
131	2658	True
132	1056	True
132	1203	True
132	1414	True
132	1516	True
132	2313	True
133	1203	True
133	2113	True
134	1992	True
134	2103	True
135	433	True
135	2275	True
135	2385	True
136	135	True
136	301	True
136	433	True
136	650	True
136	1789	True
136	1879	True
136	1932	True
136	2386	True
137	1923	True
138	945	True
138	1142	True
138	1552	True
138	1599	True
139	196	True
139	616	True
139	632	True
139	812	True
139	1404	True
139	1459	True
139	1464	True
139	2418	True
139	2646	True
140	131	True
140	153	True
140	740	True
140	1264	True
140	1992	True
140	2158	True
140	2249	True
141	711	True
142	1405	True
142	2093	True
143	1492	True
143	2281	True
144	142	True
144	504	True
144	678	True
144	890	True
144	1405	True
144	1529	True
144	1544	True
144	2183	True
145	1830	True
145	2012	True
146	520	True
146	1101	True
146	1356	True
146	1363	True
146	1379	True
146	1439	True
146	1481	True
146	2194	True
146	2305	True
147	520	True
147	617	True
147	618	True
147	1356	True
147	1439	True
147	1979	True
147	2264	True
147	2350	True
148	149	True
148	241	True
148	795	True
148	978	True
148	1476	True
148	2284	True
149	1124	True
149	1318	True
149	1476	True
149	1777	True
149	2192	True
149	2284	True
149	2496	True
149	2592	True
149	2690	True
150	33	True
150	84	True
150	1470	True
150	1476	True
150	1817	True
150	1964	True
150	2176	True
150	2449	True
150	2541	True
150	2627	True
151	1486	True
151	2664	True
152	156	True
152	345	True
152	854	True
152	1158	True
152	1369	True
152	2707	True
153	660	True
153	662	True
153	1423	True
153	2152	True
153	2216	True
154	312	True
154	895	True
154	1269	True
154	1369	True
154	1906	True
154	2000	True
154	2165	True
154	2252	True
155	2187	True
156	1423	True
158	640	True
158	1043	True
158	1385	True
158	2062	True
158	2077	True
159	2259	True
160	51	True
160	276	True
160	646	True
160	1225	True
160	2540	True
161	162	True
161	164	True
161	1856	True
161	2564	True
162	1856	True
163	1856	True
164	162	True
164	1855	True
164	1856	True
165	1398	True
165	1986	True
165	2025	True
165	2065	True
165	2121	True
165	2199	True
165	2209	True
166	866	True
166	2656	True
168	169	True
168	799	True
168	1051	True
168	1378	True
168	2270	True
168	2641	True
169	168	True
169	1051	True
169	1378	True
169	1456	True
169	2124	True
169	2467	True
169	2641	True
170	1380	True
170	2573	True
171	398	True
171	533	True
171	913	True
171	1090	True
171	1180	True
171	1939	True
171	2273	True
173	129	True
173	138	True
173	217	True
173	354	True
173	355	True
173	374	True
173	453	True
173	613	True
173	614	True
173	615	True
173	647	True
173	689	True
173	711	True
173	878	True
173	1017	True
173	1314	True
173	1419	True
173	1647	True
173	2054	True
173	2076	True
173	2098	True
173	2354	True
173	2512	True
173	2644	True
173	2669	True
174	52	True
174	775	True
174	778	True
174	2240	True
174	2518	True
175	1044	True
175	1118	True
175	1819	True
175	2706	True
176	24	True
176	175	True
176	663	True
176	1148	True
176	1256	True
176	1819	True
176	2511	True
176	2706	True
177	237	True
177	512	True
177	638	True
177	1135	True
177	2174	True
178	512	True
178	1135	True
179	523	True
179	1924	True
180	912	True
180	1924	True
181	912	True
181	1924	True
182	9	True
182	403	True
182	630	True
182	632	True
182	671	True
182	836	True
182	892	True
182	912	True
182	1131	True
182	1370	True
182	1408	True
182	1499	True
182	1924	True
182	1974	True
182	2221	True
183	1457	True
184	1925	True
184	2664	True
185	1925	True
186	189	True
186	906	True
186	1441	True
186	1653	True
186	1752	True
186	1860	True
186	2394	True
187	189	True
187	1196	True
187	1250	True
187	1441	True
187	1956	True
187	2299	True
187	2620	True
187	2667	True
188	189	True
188	1441	True
188	1653	True
188	1746	True
188	1754	True
188	2251	True
188	2665	True
189	311	True
189	1441	True
189	1653	True
189	2394	True
189	2616	True
190	1937	True
190	2526	True
191	900	True
192	91	True
192	191	True
192	900	True
193	1295	True
193	1926	True
194	1687	True
194	2424	True
195	484	True
195	2242	True
196	1034	True
196	1036	True
196	1152	True
196	2412	True
196	2633	True
197	137	True
197	444	True
197	2652	True
198	72	True
198	131	True
198	304	True
198	344	True
198	534	True
198	537	True
198	609	True
198	695	True
198	696	True
198	824	True
198	939	True
198	1102	True
198	1220	True
198	1303	True
198	1527	True
198	1693	True
198	1822	True
198	2019	True
198	2293	True
199	202	True
200	6	True
200	91	True
200	192	True
200	198	True
200	225	True
200	226	True
200	228	True
200	279	True
200	405	True
200	728	True
200	734	True
200	735	True
200	980	True
200	1291	True
200	2111	True
201	135	True
201	202	True
201	203	True
201	595	True
201	645	True
201	1306	True
201	2046	True
201	2087	True
201	2144	True
201	2253	True
202	828	True
203	59	True
203	2253	True
204	182	True
204	357	True
204	555	True
204	936	True
204	1215	True
204	1935	True
205	462	True
205	463	True
205	464	True
205	515	True
205	568	True
205	1191	True
205	1802	True
205	1927	True
205	2034	True
205	2390	True
205	2417	True
207	125	True
207	181	True
207	349	True
207	453	True
207	460	True
207	592	True
207	851	True
207	1150	True
207	1464	True
207	1647	True
207	2087	True
207	2134	True
207	2547	True
207	2644	True
208	9	True
208	182	True
208	201	True
208	207	True
208	313	True
208	333	True
208	881	True
208	1224	True
208	1294	True
208	1646	True
208	2703	True
209	371	True
209	1928	True
210	539	True
211	383	True
211	1184	True
211	2404	True
211	2486	True
213	216	True
214	212	True
214	343	True
214	499	True
214	613	True
214	1233	True
214	1526	True
214	1594	True
214	2331	True
214	2653	True
215	2343	True
216	213	True
216	454	True
216	569	True
216	575	True
216	1219	True
217	710	True
217	796	True
217	1492	True
218	2322	True
219	227	True
219	1075	True
220	2034	True
220	2104	True
221	88	True
221	1904	True
221	2228	True
222	90	True
222	94	True
222	220	True
222	229	True
222	440	True
222	441	True
222	442	True
222	710	True
222	859	True
222	1093	True
222	1098	True
222	1240	True
222	1373	True
222	1384	True
222	1471	True
222	1910	True
222	2003	True
222	2193	True
222	2217	True
222	2649	True
223	391	True
224	220	True
224	527	True
224	627	True
224	2026	True
224	2034	True
224	2104	True
224	2482	True
224	2498	True
225	734	True
225	934	True
225	2228	True
226	6	True
226	219	True
226	227	True
226	406	True
226	863	True
226	2322	True
227	231	True
227	2228	True
228	91	True
228	109	True
228	222	True
228	662	True
228	728	True
228	785	True
228	2111	True
229	220	True
230	220	True
230	894	True
230	2034	True
230	2104	True
231	1075	True
231	2228	True
233	921	True
233	1096	True
233	1227	True
233	1444	True
233	1452	True
233	1891	True
233	2255	True
233	2609	True
233	2668	True
234	288	True
234	290	True
234	292	True
234	658	True
234	1445	True
234	2401	True
235	288	True
235	752	True
236	91	True
236	109	True
236	137	True
236	219	True
236	224	True
236	226	True
236	228	True
236	288	True
236	340	True
236	341	True
236	406	True
236	728	True
236	734	True
236	897	True
236	1082	True
236	1099	True
236	1944	True
236	2026	True
236	2482	True
237	288	True
237	1278	True
237	2483	True
238	913	True
238	1385	True
238	1396	True
240	189	True
240	422	True
240	651	True
240	653	True
240	656	True
240	694	True
240	699	True
240	812	True
240	992	True
240	1028	True
240	1250	True
240	1461	True
240	1561	True
240	1566	True
240	1913	True
240	1963	True
240	1969	True
240	2036	True
240	2396	True
241	148	True
241	149	True
241	242	True
241	795	True
241	1777	True
241	2284	True
241	2592	True
241	2690	True
242	84	True
242	148	True
242	149	True
242	968	True
242	1318	True
242	1777	True
242	2284	True
245	1881	True
246	1107	True
246	2205	True
247	298	True
247	1851	True
248	1851	True
248	2025	True
248	2254	True
249	250	True
